RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6101,15592914,Fang,683,France,Female,29,9,0,2,1,1,48849.89,0
6102,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
6103,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,0
6104,15801788,McDonald,706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
6105,15757933,Hardy,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0
6106,15693382,Muir,828,France,Male,31,9,0,1,0,1,164257.37,0
6107,15584620,Su,850,Germany,Female,36,6,143644.16,1,1,0,22102.25,1
6108,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0
6109,15684865,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
6110,15752650,Saad,681,Spain,Female,37,6,121231.39,1,1,1,146366.08,0
6111,15785782,Ugonna,513,Spain,Male,48,2,0,1,1,1,114709.13,1
6112,15814553,Ball,559,France,Female,34,5,68999.66,2,1,1,66879.27,0
6113,15802362,Newland,550,Spain,Male,45,0,0,2,0,1,70399.71,0
6114,15672516,Wall,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0
6115,15615931,Aitken,746,France,Female,37,4,0,2,0,1,171039.56,0
6116,15662091,Adams,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0
6117,15722765,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0
6118,15697948,Henderson,752,Spain,Female,36,3,0,2,1,1,48505.1,0
6119,15784286,Wood,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0
6120,15613014,Hs?,722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0
6121,15695301,Matthews,504,Spain,Male,44,4,113522.64,1,1,1,12405.2,0
6122,15574947,Cartwright,656,France,Male,36,8,97786.08,2,0,1,21478.36,0
6123,15677336,Aitken,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
6124,15814930,McGregor,588,Germany,Female,40,10,125534.51,1,1,0,121504.18,1
6125,15579647,Oluchukwu,682,France,Male,42,0,0,1,1,1,160828.98,0
6126,15755225,Ryan,659,Germany,Male,34,9,134464.58,2,1,0,178833.34,0
6127,15609176,Cawthorne,688,France,Female,32,5,0,2,0,1,177607.77,0
6128,15614361,Liao,620,Spain,Male,42,9,121490.05,1,1,1,29296.74,0
6129,15660679,Chimaobim,653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0
6130,15700424,Hsiao,461,France,Female,35,5,0,1,1,1,54209.02,0
6131,15597239,Ku,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
6132,15732967,Cremonesi,731,France,Male,19,6,0,2,1,1,151581.79,0
6133,15719778,Chiu,577,France,Female,32,1,0,2,1,0,9902.39,0
6134,15809837,Kent,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
6135,15713632,Ham,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
6136,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0
6137,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
6138,15598751,Ingram,556,France,Female,43,6,0,3,0,0,125154.57,1
6139,15761241,Hsieh,578,Germany,Female,36,8,129745.1,1,1,1,143683.75,0
6140,15728082,Vasiliev,601,Spain,Male,28,6,0,2,1,0,14665.28,0
6141,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
6142,15639368,Pipes,732,France,Male,25,0,110942.9,1,0,0,172576.56,0
6143,15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0
6144,15792679,Troupe,575,France,Male,24,2,0,2,1,1,119927.81,0
6145,15680918,Freeman,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
6146,15685279,Somadina,511,Spain,Female,57,8,122950.31,1,1,1,181258.76,0
6147,15611171,Fowler,740,France,Male,33,1,129574.98,1,1,1,123300.38,0
6148,15619932,Lombardi,847,France,Male,66,7,123760.68,1,0,1,53157.16,0
6149,15813718,Kirillova,651,Spain,Male,45,4,0,2,0,0,193009.21,0
6150,15764432,Hicks,588,Germany,Female,42,2,164307.77,1,1,0,48498.19,0
6151,15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
6152,15777217,Somadina,641,Spain,Male,25,10,0,2,1,1,180808.39,0
6153,15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0
6154,15712877,Morley,724,Spain,Male,36,1,0,2,1,0,52462.25,0
6155,15740900,Perrodin,589,France,Male,34,6,0,2,1,1,177896.92,0
6156,15761053,Lock,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1
6157,15570326,Wilkins,621,France,Male,34,6,0,2,1,1,99128.13,0
6158,15716236,Milani,499,France,Male,35,10,0,2,1,0,10722.54,0
6159,15589312,Larkin,588,France,Male,30,3,115007.08,1,0,0,176858.5,0
6160,15752312,Howells,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0
6161,15669741,Hou,777,France,Male,36,7,0,1,1,0,106472.34,0
6162,15671609,Ibeabuchi,701,France,Male,44,7,0,2,1,0,23425.78,0
6163,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
6164,15621546,Yuriev,620,France,Female,33,9,127638.35,1,1,1,192717.57,0
6165,15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,1,0,188974.81,0
6166,15671137,MacDonald,549,France,Female,52,1,0,1,0,1,8636.05,1
6167,15772243,MacDonald,612,France,Female,33,9,0,1,0,0,142797.5,1
6168,15705352,Yang,686,Spain,Male,38,7,111484.88,1,1,1,76076.2,0
6169,15762134,Liang,506,Germany,Male,59,8,119152.1,2,1,1,170679.74,0
6170,15702175,Herrin,755,France,Female,29,4,148654.84,2,1,1,28805.09,0
6171,15783958,Bates,539,Spain,Female,37,1,130922.81,2,0,0,2186.83,0
6172,15641662,Enticknap,470,Germany,Male,39,5,117469.91,2,0,0,63705.9,0
6173,15727703,Li Fonti,773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0
6174,15603465,Dunn,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1
6175,15627360,Fuller,432,France,Male,42,9,152603.45,1,1,0,110265.24,1
6176,15782390,T'ien,621,France,Female,40,6,0,1,1,0,155155.25,0
6177,15566030,Tu,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1
6178,15792151,Hamilton,635,Spain,Female,37,3,0,2,1,0,91086.73,0
6179,15670755,Shaw,650,France,Male,60,8,0,2,1,1,102925.76,0
6180,15674433,Allan,636,Germany,Female,28,2,115265.14,1,0,0,191627.85,0
6181,15801414,Bitter,767,France,Female,35,2,0,2,0,0,144251.38,0
6182,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,89222.66,0
6183,15696373,Gill,687,France,Female,44,9,0,2,0,0,103042.2,1
6184,15752816,Murray,531,France,Male,29,3,114590.58,1,0,0,75585.48,0
6185,15739847,Sadlier,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
6186,15573171,Liao,695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1
6187,15805312,Bellucci,607,France,Male,45,7,123859.6,1,0,1,113051.57,0
6188,15597983,Brown,692,France,Male,69,10,154953.94,1,1,1,70849.47,0
6189,15653251,Hickey,408,France,Female,84,8,87873.39,1,0,0,188484.52,1
6190,15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,157886.6,0
6191,15640266,Windsor,621,Spain,Male,41,5,104631.67,1,1,1,95551.22,0
6192,15617434,Yen,655,Spain,Male,38,9,0,1,0,1,90490.33,0
6193,15582149,Ts'ui,850,Germany,Female,34,3,129668.43,2,1,1,88743.99,0
6194,15809558,Peppin,715,Spain,Male,31,7,0,1,1,1,149970.59,0
6195,15718921,Ho,625,Spain,Male,32,7,106957.28,1,1,1,134794.02,0
6196,15585839,Niu,633,France,Male,37,2,0,2,1,0,182258.17,0
6197,15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
6198,15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
6199,15654222,Ogg,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0
6200,15631240,Dubinina,645,France,Female,36,8,0,2,1,1,12096.61,1
6201,15809100,Nucci,548,France,Female,32,2,172448.77,1,1,0,188083.77,1
6202,15787835,Simpson,775,Germany,Female,38,4,125212.65,2,1,1,15795.88,1
6203,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
6204,15718465,Sadler,671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1
6205,15574558,Gunter,718,Spain,Male,32,8,0,2,1,1,41399.33,0
6206,15704629,Wright,582,France,Female,32,1,116409.55,1,0,1,152790.92,0
6207,15656597,Wang,432,Germany,Male,38,2,135559.8,2,1,1,71856.3,0
6208,15684318,McMillan,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0
6209,15636592,Iroawuchi,651,France,Male,35,0,181821.96,2,0,1,36923.67,1
6210,15581323,White,488,Germany,Female,28,7,139246.22,2,1,0,106799.49,0
6211,15700383,Uvarova,763,France,Female,35,7,115651.6,2,1,1,104706.29,0
6212,15632439,Pinto,698,France,Female,39,4,0,2,0,1,47455.82,0
6213,15762277,Jamieson,710,France,Male,47,5,158623.14,1,0,0,83499.89,1
6214,15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
6215,15748116,Zetticci,681,France,Female,29,2,148143.84,1,1,1,52021.39,0
6216,15566251,Ferrari,618,France,Female,37,5,96652.86,1,1,0,98686.4,1
6217,15709523,Yao,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0
6218,15746708,Ritchie,589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1
6219,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
6220,15808582,Fu,665,France,Female,40,6,0,1,1,1,161848.03,0
6221,15690731,Wolfe,645,France,Male,40,6,131411.24,1,1,1,194656.11,0
6222,15787222,Ch'in,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
6223,15650432,Liu,849,Germany,Male,41,10,84622.13,1,1,1,198072.16,0
6224,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0
6225,15807481,Peng,577,France,Female,46,1,0,1,1,1,158750.53,0
6226,15728362,Robertson,671,France,Female,29,3,0,2,1,0,158043.11,0
6227,15680370,DeRose,492,France,Male,39,7,0,2,0,1,71323.23,0
6228,15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
6229,15610042,Brown,574,France,Male,33,8,100267.03,1,1,0,103006.27,0
6230,15769645,Senior,612,France,Female,35,3,0,1,1,1,48108.72,0
6231,15729019,Arcuri,602,Spain,Male,34,8,98382.72,1,1,0,39542,0
6232,15707114,Holder,831,France,Male,30,2,0,2,0,1,3430.38,0
6233,15805690,Chin,694,Spain,Female,35,7,0,1,1,0,133570.43,1
6234,15775116,Anderson,581,France,Male,31,3,0,2,0,0,89040.61,0
6235,15721303,O'Meara,640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
6236,15749693,Ugonnatubelum,658,France,Female,32,9,0,2,1,0,156774.75,0
6237,15653275,Lei,785,Spain,Female,54,1,0,2,1,0,45113.92,1
6238,15578809,Hao,651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1
6239,15728456,Martinez,604,France,Male,33,3,0,1,1,0,42171.13,1
6240,15750121,Tung,639,France,Male,38,3,0,1,1,0,42862.82,0
6241,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
6242,15749119,Santiago,710,France,Female,31,3,0,2,1,1,112289.06,0
6243,15668142,Chang,700,France,Male,37,3,77608.46,2,1,1,175373.46,0
6244,15583849,Ts'ai,408,France,Male,40,3,0,2,0,0,124874.23,0
6245,15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
6246,15651627,White,628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
6247,15784890,McKenzie,763,Spain,Female,32,8,0,2,1,0,16725.53,0
6248,15645896,Duncan,646,Germany,Male,39,6,121681.91,2,0,1,61793.47,0
6249,15657214,Hsia,601,France,Male,74,2,0,2,0,1,51554.58,0
6250,15644788,Fyodorov,731,France,Female,30,5,0,2,1,0,189528.72,0
6251,15792360,Clark,668,France,Male,32,7,0,2,1,1,777.37,0
6252,15792660,Gibbons,614,France,Male,38,2,116248.88,1,1,0,105140.92,0
6253,15605134,Bond,617,France,Female,34,0,131244.65,2,1,0,183229.02,0
6254,15631072,Huie,690,France,Male,38,1,94456,2,0,1,55034.02,0
6255,15768295,Warner,778,France,Female,34,7,109564.1,1,0,1,113046.81,0
6256,15676526,Bentley,608,France,Female,34,4,88772.87,1,1,1,168822.01,0
6257,15628947,Praed,693,France,Female,38,3,0,2,0,0,78133.48,1
6258,15779904,Yobanna,597,France,Female,29,5,0,2,1,1,174825.57,0
6259,15673055,Sung,494,Spain,Male,38,7,0,2,1,1,6203.66,0
6260,15809509,Venables,699,France,Male,29,3,125689.29,1,1,1,151623.71,0
6261,15713378,Brownless,711,France,Male,38,10,0,2,0,0,53311.78,0
6262,15691874,Kazakova,687,France,Female,34,9,125474.44,1,1,0,198929.84,0
6263,15579808,Kramer,754,Germany,Female,39,8,129401.87,1,1,1,87684.93,0
6264,15638159,Trentino,649,Spain,Female,36,6,86607.39,1,0,0,19825.09,0
6265,15808175,Castiglione,557,France,Female,39,7,49572.73,1,1,0,115287.99,1
6266,15701176,Brown,663,France,Male,26,5,141462.13,1,1,0,440.2,0
6267,15706815,Samoylova,515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1
6268,15795571,Patterson,606,Spain,Male,36,0,94153.56,1,0,1,120138.27,0
6269,15732299,Boniwell,756,France,Male,67,4,0,3,1,1,93081.87,0
6270,15754578,Okeke,606,France,Female,35,0,135984.15,2,1,0,186778.89,0
6271,15651450,Panicucci,666,Germany,Male,31,3,123212.08,2,1,1,112157.31,0
6272,15587066,Kovaleva,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
6273,15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
6274,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
6275,15737627,Rivero,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
6276,15645045,Rudduck,659,France,Female,38,9,0,2,1,1,132809.18,0
6277,15732438,Cheng,561,France,Male,43,4,0,4,0,0,18522.91,1
6278,15681758,Baddeley,525,Spain,Female,25,10,0,2,1,0,69361.95,0
6279,15757467,Feng,563,Spain,Male,57,6,0,2,1,1,39297.48,0
6280,15696552,Newman,747,France,Female,21,4,81025.6,2,1,0,167682.57,0
6281,15652999,Milne,742,Germany,Male,33,1,137937.95,1,1,1,51387.1,0
6282,15637428,Briggs,660,France,Male,35,7,0,2,1,0,13218.6,0
6283,15755138,Chin,850,France,Female,32,8,0,2,1,1,55593.8,0
6284,15626507,Chukwubuikem,558,France,Male,27,1,152283.39,1,1,0,183271.15,0
6285,15641490,Windsor,850,Germany,Female,25,8,69385.17,2,1,0,87834.24,0
6286,15628583,Iweobiegbunam,709,France,Female,30,5,0,2,0,1,161388.22,0
6287,15767794,Browne,744,France,Male,31,9,120718.28,1,1,1,58961.49,0
6288,15750929,Burgess,702,Spain,Male,39,8,0,2,1,0,99654.13,0
6289,15689351,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1
6290,15589924,Rapuluolisa,577,Spain,Female,40,1,0,2,1,1,108787,0
6291,15629244,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
6292,15650098,Baranova,630,France,Female,40,7,0,2,1,1,34453.17,0
6293,15724851,Farmer,507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0
6294,15755642,Bulgakov,667,France,Male,34,5,0,2,1,1,102908.63,0
6295,15770525,T'an,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0
6296,15622631,H?,588,France,Male,44,8,154409.74,1,1,0,49324.03,1
6297,15673074,Obidimkpa,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0
6298,15769915,Charlton,643,Spain,Female,20,0,133313.34,1,1,1,3965.69,0
6299,15645621,Hunter,811,Spain,Male,44,3,0,2,0,1,78439.73,0
6300,15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
6301,15587038,Ogochukwu,654,Spain,Female,32,2,0,1,1,1,51972.92,1
6302,15606076,Golubev,718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0
6303,15702601,Wyatt,680,Germany,Male,30,4,108300.27,2,0,1,44384.57,1
6304,15722548,Fisher,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
6305,15738291,Nevzorova,671,France,Female,48,8,115713.84,2,0,0,83210.84,0
6306,15664311,Yang,637,Germany,Male,28,3,123675.69,1,1,1,166458.41,0
6307,15704315,Teng,556,France,Male,34,8,163757.06,1,1,1,104000.06,0
6308,15603846,Fang,711,Spain,Male,37,2,0,2,1,0,83978.86,1
6309,15583736,Shih,829,Germany,Male,36,4,81795.74,2,1,0,90106.94,0
6310,15566988,Iqbal,656,Germany,Female,46,7,141535.52,1,1,0,50595.15,1
6311,15720725,Shubin,762,France,Male,28,2,0,2,1,0,167909.52,0
6312,15717962,Ch'iu,773,Spain,Male,63,9,111179.83,1,1,1,93091.02,0
6313,15692317,Craig,722,France,Male,30,5,0,2,1,0,166376.54,0
6314,15726494,Romani,481,France,Male,44,9,175303.06,1,1,0,65500.53,1
6315,15661830,Lucciano,750,Spain,Female,36,6,0,2,1,1,59816.41,0
6316,15650488,Bromley,492,France,Female,48,6,127253.98,1,1,1,92144.09,1
6317,15780254,Gartrell,654,France,Male,40,6,0,1,0,0,183872.88,1
6318,15686137,Barry,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
6319,15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1
6320,15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0
6321,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
6322,15671345,Piccio,531,Spain,Female,42,6,75302.85,2,0,0,57034.35,0
6323,15750156,Yu,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1
6324,15734461,Brooks,562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0
6325,15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
6326,15641835,Anderson,683,France,Male,72,3,140997.26,1,0,1,52876.41,0
6327,15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
6328,15774931,She,452,France,Male,30,7,112935.87,1,1,1,99017.34,0
6329,15662434,Zhdanova,607,France,Male,25,3,0,2,0,0,187048.72,0
6330,15658148,Udokamma,657,France,Male,38,7,0,2,1,0,185827.74,0
6331,15664881,Norton,702,France,Male,34,4,100054.77,1,1,0,109496.45,0
6332,15650258,Sinclair,479,France,Female,35,2,113090.4,1,1,0,195649.79,0
6333,15585455,Stewart,630,France,Male,28,9,0,2,0,0,32599.35,0
6334,15602280,Martin,829,Germany,Female,27,9,112045.67,1,1,1,119708.21,1
6335,15619674,White,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
6336,15662698,Ko,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1
6337,15724251,Todd,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
6338,15761023,Murphy,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
6339,15668460,Bellucci,466,France,Male,29,6,0,2,1,1,2797.27,0
6340,15597109,Vanzetti,627,France,Male,70,1,94416.78,1,0,1,145299.5,0
6341,15652192,Traeger,759,France,Female,33,9,160541.36,2,0,0,93541.14,0
6342,15571305,Stephenson,588,Germany,Female,35,1,103060.63,1,1,0,179866.01,1
6343,15778752,Johnson,708,France,Male,32,10,86614.06,2,1,1,172129.26,0
6344,15648272,Medvedeva,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,0
6345,15572114,Shih,673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0
6346,15576256,Yusupova,582,France,Male,39,5,0,2,1,1,129892.93,0
6347,15621644,Lombardi,678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0
6348,15801548,Buckland,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
6349,15679801,Hsueh,712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0
6350,15734311,Hamilton,661,France,Female,27,3,0,2,1,1,76889.79,0
6351,15735878,Law,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
6352,15605826,Korovina,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1
6353,15806249,Kerr,671,Spain,Female,31,4,0,2,0,1,79270.02,0
6354,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
6355,15585379,Humphries,704,France,Male,39,2,111525.02,1,1,0,199484.96,0
6356,15697480,Menkens,731,France,Male,30,7,0,2,0,1,143086.09,0
6357,15591932,Ford,680,France,Male,32,5,92961.61,1,1,0,116957.6,0
6358,15695339,Lucchesi,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1
6359,15585490,Nkemdilim,746,France,Female,34,4,0,1,0,1,65166.6,0
6360,15725028,Chialuka,679,France,Male,29,3,0,2,1,1,63687.06,0
6361,15662189,Durant,434,Spain,Male,33,3,0,1,1,1,2739.71,0
6362,15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1
6363,15678173,Collee,629,Spain,Male,35,4,174588.8,2,0,1,158420.14,0
6364,15592846,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
6365,15604891,Zaytseva,624,Spain,Female,38,8,0,2,1,0,95403.41,0
6366,15641285,Yusupova,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,0
6367,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0
6368,15783955,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
6369,15606552,Akabueze,741,France,Male,37,9,105261.76,2,1,1,149503.54,0
6370,15752300,Sagese,607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0
6371,15664506,Goodwin,675,Spain,Male,32,8,197436.82,1,1,1,52710.7,0
6372,15590201,Fiorentini,500,Spain,Female,50,5,0,4,1,1,83866.35,1
6373,15730657,Ibekwe,548,France,Female,41,4,82596.8,1,0,1,55672.09,0
6374,15761047,H?,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0
6375,15568742,Parkes,536,France,Female,41,9,0,1,1,0,121299.14,0
6376,15763662,Longo,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,0
6377,15669783,Simpson,586,France,Female,60,3,47020.65,2,0,1,63241.21,1
6378,15776936,Whitworth,475,France,Male,40,7,160818.08,1,0,1,169642.13,1
6379,15729668,Elizabeth,521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0
6380,15622017,Bruno,773,Spain,Female,33,10,0,1,1,1,98820.09,0
6381,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1
6382,15582090,Iroawuchi,684,Spain,Female,36,4,0,1,1,0,117038.96,0
6383,15586585,Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
6384,15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
6385,15674880,Archer,658,Spain,Male,50,2,0,2,1,0,52137.73,0
6386,15590606,Saunders,595,France,Male,41,9,0,2,1,0,5967.09,0
6387,15614923,Nielson,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,0
6388,15649793,Lovely,658,France,Male,20,7,0,2,0,0,187638.34,0
6389,15571571,Ting,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0
6390,15652955,Price,678,Spain,Male,30,0,0,1,1,0,35113.08,0
6391,15634968,Hsueh,789,Germany,Female,37,6,110689.07,1,1,1,71121.04,1
6392,15607753,Alexandrova,606,Spain,Female,23,10,70417.79,1,0,1,90896.04,0
6393,15566594,McKenzie,709,Spain,Male,23,10,0,2,0,0,129590.18,0
6394,15673591,Oluchukwu,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
6395,15720713,Chibueze,850,France,Female,29,10,0,2,1,1,199775.67,0
6396,15725664,Wallace,549,France,Female,38,8,107283.4,1,0,0,157442.75,0
6397,15735025,Clark,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
6398,15673333,Wilson,698,Germany,Male,52,8,96781.39,1,1,1,153373.71,0
6399,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
6400,15700964,Pollard,624,Germany,Female,27,7,104848.68,1,1,1,167387.36,0
6401,15753639,Gibson,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
6402,15633043,Fedorova,545,Spain,Female,39,6,0,1,0,0,38410.74,1
6403,15783276,Forbes,725,France,Female,25,9,0,2,1,1,168607.74,0
6404,15771543,Tu,507,Germany,Male,31,2,134237.07,1,1,1,166423.66,1
6405,15637753,O'Sullivan,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
6406,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
6407,15640260,Okorie,595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0
6408,15682955,Capon,758,France,Female,32,2,84378.9,1,1,1,75396.43,0
6409,15720636,McGregor,628,France,Female,50,4,143054.56,1,0,1,109608.81,1
6410,15633586,Brierly,595,France,Female,39,7,120962.13,1,0,0,23305.01,0
6411,15602034,Kolesnikov,697,France,Female,34,2,126558.92,1,1,0,73334.43,0
6412,15575410,Chidiegwu,667,Germany,Female,39,4,83765.35,2,1,0,118358.54,0
6413,15788634,Romani,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0
6414,15566958,Li Fonti,667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0
6415,15567013,De Luca,779,Spain,Male,33,3,0,2,1,0,30804.68,0
6416,15665759,Russell,724,France,Female,69,5,117866.92,1,1,1,62280.91,0
6417,15718281,Muir,706,Germany,Male,67,1,123276.69,2,1,1,86507.88,1
6418,15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0
6419,15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1
6420,15579914,Garcia,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0
6421,15774358,Robertson,443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
6422,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
6423,15746065,Lo Duca,580,Germany,Male,35,10,136281.41,2,1,1,24799.47,0
6424,15686242,Otutodilichukwu,771,France,Female,57,4,0,1,0,0,85876.67,1
6425,15585041,Ainsworth,511,France,Male,33,7,0,2,0,1,158313.87,0
6426,15592570,Marino,773,Spain,Female,23,8,0,2,1,0,56759.79,0
6427,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0
6428,15730488,Richmond,516,Spain,Female,27,1,0,1,0,1,112311.15,0
6429,15675749,Baranov,695,France,Female,23,1,0,2,1,1,141756.32,0
6430,15590623,Kovalyov,561,Spain,Male,34,4,85141.79,2,1,1,29217.37,0
6431,15703399,McNeil,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
6432,15694200,Gardner,693,France,Male,36,8,178111.82,1,0,0,58719.63,1
6433,15603454,Sanders,735,Germany,Male,28,5,160454.15,2,0,1,114957.22,0
6434,15708916,Paterson,587,France,Male,38,0,0,2,1,0,47414.15,0
6435,15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0
6436,15734005,Mazzi,633,France,Female,42,1,0,2,1,0,56865.62,0
